Date,Website country,User Country,Device Category,Site visits,Bookings,Booking Tool visits
1970-01-01 00:00:00.020220822,NO,NO,mobile,1618,26,1090
1970-01-01 00:00:00.020220906,NO,NO,mobile,1581,37,1064
1970-01-01 00:00:00.020220824,NO,NO,mobile,1578,28,1049
1970-01-01 00:00:00.020220908,IT,IT,mobile,1568,13,1099
1970-01-01 00:00:00.020220914,IT,IT,mobile,1567,20,1123
1970-01-01 00:00:00.020220905,NO,NO,mobile,1561,36,1050
1970-01-01 00:00:00.020220913,IT,IT,mobile,1560,26,1156
1970-01-01 00:00:00.020220831,NO,NO,mobile,1543,49,1039
1970-01-01 00:00:00.020220912,IT,IT,mobile,1541,21,1087
1970-01-01 00:00:00.020220823,NL,US,desktop,1511,123,820
1970-01-01 00:00:00.020220910,IT,IT,mobile,1499,19,1099
1970-01-01 00:00:00.020220918,IT,IT,mobile,1498,14,1032
1970-01-01 00:00:00.020220824,NL,US,desktop,1494,103,792
1970-01-01 00:00:00.020220904,IT,IT,desktop,1485,90,1114
1970-01-01 00:00:00.020220920,IT,IT,mobile,1485,21,1070
1970-01-01 00:00:00.020220917,NO,NO,desktop,1482,142,1030
1970-01-01 00:00:00.020220915,IT,IT,mobile,1479,16,1064
1970-01-01 00:00:00.020220912,NO,NO,mobile,1476,26,974
1970-01-01 00:00:00.020220927,IT,IT,mobile,1474,25,1069
1970-01-01 00:00:00.020220908,NL,US,desktop,1472,98,902
1970-01-01 00:00:00.020220913,NL,US,desktop,1467,96,774
1970-01-01 00:00:00.020220830,NO,NO,mobile,1433,44,965
1970-01-01 00:00:00.020220825,NO,NO,mobile,1432,32,942
1970-01-01 00:00:00.020220826,IT,IT,mobile,1431,24,988
1970-01-01 00:00:00.020220925,IT,IT,mobile,1426,24,1062
1970-01-01 00:00:00.020220901,NO,NO,mobile,1421,35,930
1970-01-01 00:00:00.020220907,NO,NO,mobile,1417,39,960
1970-01-01 00:00:00.020220906,NL,US,desktop,1410,111,829
1970-01-01 00:00:00.020220929,IT,IT,mobile,1407,19,996
1970-01-01 00:00:00.020220909,IT,IT,mobile,1405,18,969
1970-01-01 00:00:00.020220917,IT,IT,desktop,1400,92,970
1970-01-01 00:00:00.020220921,IT,IT,mobile,1399,16,1008
1970-01-01 00:00:00.020220913,NO,NO,mobile,1397,29,939
1970-01-01 00:00:00.020220831,NL,US,desktop,1395,98,757
1970-01-01 00:00:00.020220919,IT,IT,mobile,1393,18,1007
1970-01-01 00:00:00.020220924,NO,NO,desktop,1389,107,937
1970-01-01 00:00:00.020220917,NO,NO,mobile,1388,34,860
1970-01-01 00:00:00.020220829,NO,NO,mobile,1387,34,946
1970-01-01 00:00:00.020220926,NO,NO,mobile,1387,32,880
1970-01-01 00:00:00.020220827,NO,NO,desktop,1378,120,1047
1970-01-01 00:00:00.020220830,NL,US,desktop,1376,95,772
1970-01-01 00:00:00.020220903,NO,NO,desktop,1375,128,1026
1970-01-01 00:00:00.020220928,IT,IT,mobile,1375,22,1003
1970-01-01 00:00:00.020220903,IT,IT,desktop,1374,91,1008
1970-01-01 00:00:00.020220823,NO,NO,mobile,1372,28,927
1970-01-01 00:00:00.020220912,NL,US,desktop,1371,97,739
1970-01-01 00:00:00.020220917,IT,IT,mobile,1371,11,870
1970-01-01 00:00:00.020220916,IT,IT,mobile,1360,17,953
1970-01-01 00:00:00.020220914,NL,US,desktop,1359,94,728
1970-01-01 00:00:00.020220914,NO,NO,mobile,1357,29,920
1970-01-01 00:00:00.020220903,NO,NO,mobile,1355,32,940
1970-01-01 00:00:00.020220926,IT,IT,mobile,1348,16,1011
1970-01-01 00:00:00.020220910,NO,NO,desktop,1343,137,946
1970-01-01 00:00:00.020220922,IT,IT,mobile,1340,15,977
1970-01-01 00:00:00.020220919,NO,NO,mobile,1334,32,880
1970-01-01 00:00:00.020220920,NO,NO,mobile,1327,34,893
1970-01-01 00:00:00.020220908,NO,NO,mobile,1312,34,858
1970-01-01 00:00:00.020220920,NL,US,desktop,1312,92,721
1970-01-01 00:00:00.020220827,NO,NO,mobile,1311,37,937
1970-01-01 00:00:00.020220911,IT,IT,desktop,1310,92,969
1970-01-01 00:00:00.020220925,IT,IT,desktop,1309,77,988
1970-01-01 00:00:00.020220916,NL,US,desktop,1307,90,674
1970-01-01 00:00:00.020220916,NO,NO,mobile,1299,33,816
1970-01-01 00:00:00.020220924,IT,IT,mobile,1295,14,921
1970-01-01 00:00:00.020220915,NO,NO,mobile,1293,37,853
1970-01-01 00:00:00.020220927,NO,NO,mobile,1276,37,825
1970-01-01 00:00:00.020220922,NO,NO,mobile,1270,22,873
1970-01-01 00:00:00.020220923,NO,NO,mobile,1266,28,791
1970-01-01 00:00:00.020220915,NL,US,desktop,1264,85,668
1970-01-01 00:00:00.020220828,IT,IT,desktop,1263,63,934
1970-01-01 00:00:00.020220901,NL,US,desktop,1257,97,660
1970-01-01 00:00:00.020220822,NL,US,desktop,1253,96,710
1970-01-01 00:00:00.020220905,NL,US,desktop,1252,72,701
1970-01-01 00:00:00.020220902,NO,NO,mobile,1250,33,854
1970-01-01 00:00:00.020220827,IT,IT,desktop,1249,62,894
1970-01-01 00:00:00.020220826,NO,NO,mobile,1246,31,865
1970-01-01 00:00:00.020220829,NL,US,desktop,1246,89,690
1970-01-01 00:00:00.020220921,NL,US,desktop,1246,105,674
1970-01-01 00:00:00.020220924,IT,IT,desktop,1240,67,881
1970-01-01 00:00:00.020220924,NO,NO,mobile,1240,24,792
1970-01-01 00:00:00.020220928,NO,NO,mobile,1239,20,804
1970-01-01 00:00:00.020220929,NO,NO,mobile,1237,29,793
1970-01-01 00:00:00.020220926,US,DE,desktop,1233,31,477
1970-01-01 00:00:00.020220909,NL,US,desktop,1232,99,714
1970-01-01 00:00:00.020220909,NO,NO,mobile,1230,28,796
1970-01-01 00:00:00.020220919,NL,US,desktop,1229,69,663
1970-01-01 00:00:00.020220919,US,DE,desktop,1226,29,469
1970-01-01 00:00:00.020220918,IT,IT,desktop,1225,60,923
1970-01-01 00:00:00.020220912,US,DE,desktop,1224,32,487
1970-01-01 00:00:00.020220923,IT,IT,mobile,1224,18,911
1970-01-01 00:00:00.020220914,US,DE,desktop,1221,35,491
1970-01-01 00:00:00.020220921,NO,NO,mobile,1219,31,815
1970-01-01 00:00:00.020220913,US,DE,desktop,1199,34,486
1970-01-01 00:00:00.020220927,US,DE,desktop,1187,26,501
1970-01-01 00:00:00.020220908,US,DE,desktop,1181,34,475
1970-01-01 00:00:00.020220910,NO,NO,mobile,1176,35,787
1970-01-01 00:00:00.020220910,IT,IT,desktop,1175,68,876
1970-01-01 00:00:00.020220920,US,DE,desktop,1174,31,455
1970-01-01 00:00:00.020220917,NL,US,desktop,1160,76,572
1970-01-01 00:00:00.020220915,US,DE,desktop,1154,36,470
1970-01-01 00:00:00.020220922,US,DE,desktop,1154,43,444
1970-01-01 00:00:00.020220918,NL,US,desktop,1149,75,631
1970-01-01 00:00:00.020220922,NL,US,desktop,1143,70,586
1970-01-01 00:00:00.020220927,NL,US,desktop,1140,103,612
1970-01-01 00:00:00.020220926,NL,US,desktop,1138,76,606
1970-01-01 00:00:00.020220928,NL,US,desktop,1123,105,651
1970-01-01 00:00:00.020220907,NL,US,desktop,1110,84,587
1970-01-01 00:00:00.020220825,NL,US,desktop,1104,65,541
1970-01-01 00:00:00.020220902,NL,US,desktop,1102,76,573
1970-01-01 00:00:00.020220826,NL,US,desktop,1085,80,530
1970-01-01 00:00:00.020220929,NL,US,desktop,1079,83,561
1970-01-01 00:00:00.020220928,US,DE,desktop,1073,36,433
1970-01-01 00:00:00.020220911,NL,US,desktop,1067,69,628
1970-01-01 00:00:00.020220929,US,DE,desktop,1066,31,415
1970-01-01 00:00:00.020220904,NL,US,desktop,1035,68,596
1970-01-01 00:00:00.020220828,NL,US,desktop,1033,64,608
1970-01-01 00:00:00.020220921,US,DE,desktop,1023,27,385
1970-01-01 00:00:00.020220923,NL,US,desktop,1008,55,516
1970-01-01 00:00:00.020220917,US,DE,mobile,1006,5,233
1970-01-01 00:00:00.020220923,US,DE,desktop,1001,35,374
1970-01-01 00:00:00.020220907,US,DE,desktop,996,20,368
1970-01-01 00:00:00.020220916,US,DE,desktop,970,29,354
1970-01-01 00:00:00.020220909,US,DE,desktop,944,35,365
1970-01-01 00:00:00.020220918,US,DE,mobile,934,4,245
1970-01-01 00:00:00.020220912,US,DE,mobile,927,11,226
1970-01-01 00:00:00.020220903,NL,US,desktop,921,55,515
1970-01-01 00:00:00.020220925,NL,US,desktop,915,64,536
1970-01-01 00:00:00.020220925,US,DE,mobile,908,10,258
1970-01-01 00:00:00.020220925,US,DE,desktop,891,37,370
1970-01-01 00:00:00.020220918,US,DE,desktop,887,24,350
1970-01-01 00:00:00.020220916,US,DE,mobile,876,7,195
1970-01-01 00:00:00.020220908,US,DE,mobile,874,7,225
1970-01-01 00:00:00.020220910,NL,US,desktop,857,51,487
1970-01-01 00:00:00.020220911,US,DE,mobile,851,8,213
1970-01-01 00:00:00.020220929,US,DE,mobile,847,10,179
1970-01-01 00:00:00.020220827,NL,US,desktop,844,74,428
1970-01-01 00:00:00.020220913,US,DE,mobile,826,10,223
1970-01-01 00:00:00.020220911,US,DE,desktop,824,15,338
1970-01-01 00:00:00.020220919,US,DE,mobile,811,3,176
1970-01-01 00:00:00.020220926,US,DE,mobile,811,5,219
1970-01-01 00:00:00.020220911,NL,NL,tablet,801,26,544
1970-01-01 00:00:00.020220923,US,DE,mobile,799,6,202
1970-01-01 00:00:00.020220909,US,DE,mobile,798,3,183
1970-01-01 00:00:00.020220910,US,DE,mobile,786,6,201
1970-01-01 00:00:00.020220926,US,NO,desktop,777,22,388
1970-01-01 00:00:00.020220928,US,DE,mobile,777,14,217
1970-01-01 00:00:00.020220828,NL,NL,tablet,767,31,488
1970-01-01 00:00:00.020220927,US,DE,mobile,765,10,200
1970-01-01 00:00:00.020220912,US,NO,desktop,763,20,386
1970-01-01 00:00:00.020220915,US,DE,mobile,763,11,175
1970-01-01 00:00:00.020220918,NL,NL,tablet,756,19,470
1970-01-01 00:00:00.020220904,NL,NL,tablet,753,22,491
1970-01-01 00:00:00.020220919,US,NO,desktop,748,28,354
1970-01-01 00:00:00.020220922,US,DE,mobile,746,9,220
1970-01-01 00:00:00.020220914,US,DE,mobile,739,6,200
1970-01-01 00:00:00.020220908,NL,NL,tablet,735,20,506
1970-01-01 00:00:00.020220924,US,DE,mobile,734,4,210
1970-01-01 00:00:00.020220920,US,DE,mobile,727,6,184
1970-01-01 00:00:00.020220913,US,NO,desktop,724,13,346
1970-01-01 00:00:00.020220917,NL,NL,tablet,719,11,399
1970-01-01 00:00:00.020220914,US,NO,desktop,713,21,364
1970-01-01 00:00:00.020220917,US,DE,desktop,703,17,270
1970-01-01 00:00:00.020220924,NL,US,desktop,698,44,363
1970-01-01 00:00:00.020220921,US,DE,mobile,697,10,173
1970-01-01 00:00:00.020220927,US,NO,desktop,682,26,313
1970-01-01 00:00:00.020220915,US,NO,desktop,680,25,342
1970-01-01 00:00:00.020220910,US,DE,desktop,679,21,282
1970-01-01 00:00:00.020220922,US,NO,desktop,677,20,339
1970-01-01 00:00:00.020220920,US,NO,desktop,673,20,315
1970-01-01 00:00:00.020220905,NL,NL,tablet,668,22,422
1970-01-01 00:00:00.020220831,NL,NL,tablet,665,20,386
1970-01-01 00:00:00.020220929,US,NO,desktop,665,34,291
1970-01-01 00:00:00.020220907,NL,NL,tablet,657,17,463
1970-01-01 00:00:00.020220921,US,NO,desktop,652,19,314
1970-01-01 00:00:00.020220910,NL,NL,tablet,650,13,416
1970-01-01 00:00:00.020220924,US,DE,desktop,645,18,279
1970-01-01 00:00:00.020220827,NL,NL,tablet,642,20,398
1970-01-01 00:00:00.020220928,US,NO,desktop,636,17,267
1970-01-01 00:00:00.020220823,NL,NL,tablet,630,16,382
1970-01-01 00:00:00.020220925,US,NO,mobile,627,2,243
1970-01-01 00:00:00.020220916,US,NO,desktop,619,16,273
1970-01-01 00:00:00.020220925,NL,NL,tablet,619,11,413
1970-01-01 00:00:00.020220923,US,NO,desktop,613,14,264
1970-01-01 00:00:00.020220912,NL,NL,tablet,612,28,396
1970-01-01 00:00:00.020220824,NL,NL,tablet,607,21,366
1970-01-01 00:00:00.020220822,NL,NL,tablet,603,27,402
1970-01-01 00:00:00.020220830,NL,NL,tablet,602,21,407
1970-01-01 00:00:00.020220909,NL,NL,tablet,601,19,398
1970-01-01 00:00:00.020220907,US,NO,desktop,600,12,314
1970-01-01 00:00:00.020220911,US,NO,mobile,598,11,237
1970-01-01 00:00:00.020220906,NL,NL,tablet,596,26,399
1970-01-01 00:00:00.020220901,NL,NL,tablet,593,12,355
1970-01-01 00:00:00.020220913,NL,NL,tablet,591,21,373
1970-01-01 00:00:00.020220829,NL,NL,tablet,585,24,376
1970-01-01 00:00:00.020220918,US,NO,mobile,577,5,243
1970-01-01 00:00:00.020220914,NL,NL,tablet,571,16,356
1970-01-01 00:00:00.020220904,DE,US,mobile,565,13,336
1970-01-01 00:00:00.020220825,NL,NL,tablet,562,23,323
1970-01-01 00:00:00.020220916,NL,NL,tablet,562,12,336
1970-01-01 00:00:00.020220902,NL,NL,tablet,560,20,344
1970-01-01 00:00:00.020220909,US,NO,desktop,557,17,257
1970-01-01 00:00:00.020220917,US,NO,mobile,556,2,156
1970-01-01 00:00:00.020220925,US,NO,desktop,551,17,253
1970-01-01 00:00:00.020220907,US,DE,mobile,547,5,155
1970-01-01 00:00:00.020220921,NL,NL,tablet,539,23,336
1970-01-01 00:00:00.020220926,NL,NL,tablet,537,16,355
1970-01-01 00:00:00.020220926,US,NO,mobile,536,8,180
1970-01-01 00:00:00.020220908,US,NO,desktop,535,15,282
1970-01-01 00:00:00.020220924,NL,NL,tablet,532,26,359
1970-01-01 00:00:00.020220826,NL,NL,tablet,529,15,312
1970-01-01 00:00:00.020220923,NL,NL,tablet,526,14,327
1970-01-01 00:00:00.020220920,NL,NL,tablet,525,21,323
1970-01-01 00:00:00.020220822,DE,US,mobile,523,12,307
1970-01-01 00:00:00.020220828,DE,US,mobile,523,9,291
1970-01-01 00:00:00.020220903,NL,NL,tablet,518,21,349
1970-01-01 00:00:00.020220928,NL,NL,tablet,517,15,356
1970-01-01 00:00:00.020220912,US,NO,mobile,510,5,188
1970-01-01 00:00:00.020220929,NL,NL,tablet,510,13,326
1970-01-01 00:00:00.020220918,US,NO,desktop,506,9,255
1970-01-01 00:00:00.020220916,US,NO,mobile,505,1,172
1970-01-01 00:00:00.020220908,NL,DE,desktop,503,26,293
1970-01-01 00:00:00.020220831,NL,DE,desktop,500,49,286
1970-01-01 00:00:00.020220915,NL,NL,tablet,499,16,323
1970-01-01 00:00:00.020220920,US,NO,mobile,498,2,181
1970-01-01 00:00:00.020220903,DE,US,mobile,492,13,231
1970-01-01 00:00:00.020220917,US,IT,mobile,492,6,120
1970-01-01 00:00:00.020220911,US,NO,desktop,490,18,257
1970-01-01 00:00:00.020220927,NL,NL,tablet,488,22,328
1970-01-01 00:00:00.020220913,US,NO,mobile,483,7,190
1970-01-01 00:00:00.020220922,US,NO,mobile,483,7,179
1970-01-01 00:00:00.020220927,US,IT,desktop,483,12,208
1970-01-01 00:00:00.020220922,NL,NL,tablet,482,23,308
1970-01-01 00:00:00.020220913,US,IT,desktop,473,19,186
1970-01-01 00:00:00.020220915,US,NO,mobile,473,7,165
1970-01-01 00:00:00.020220919,NL,NL,tablet,472,13,303
1970-01-01 00:00:00.020220823,DE,US,mobile,470,11,254
1970-01-01 00:00:00.020220927,US,NO,mobile,469,9,174
1970-01-01 00:00:00.020220902,DE,US,mobile,468,9,230
1970-01-01 00:00:00.020220905,DE,US,mobile,468,8,238
1970-01-01 00:00:00.020220923,US,NO,mobile,467,4,144
1970-01-01 00:00:00.020220824,NL,DE,desktop,465,31,242
1970-01-01 00:00:00.020220921,US,NO,mobile,463,7,167
1970-01-01 00:00:00.020220829,NL,DE,desktop,462,36,269
1970-01-01 00:00:00.020220824,DE,US,mobile,461,11,248
1970-01-01 00:00:00.020220917,DE,US,mobile,459,8,206
1970-01-01 00:00:00.020220906,NL,DE,desktop,456,36,247
1970-01-01 00:00:00.020220913,DE,US,mobile,453,13,268
1970-01-01 00:00:00.020220830,NL,DE,desktop,451,36,256
1970-01-01 00:00:00.020220910,US,NO,mobile,451,3,167
1970-01-01 00:00:00.020220918,DE,US,mobile,450,7,248
1970-01-01 00:00:00.020220929,US,NO,mobile,449,8,163
1970-01-01 00:00:00.020220915,US,IT,desktop,447,16,172
1970-01-01 00:00:00.020220830,DE,US,mobile,446,17,238
1970-01-01 00:00:00.020220911,DE,US,mobile,446,10,267
1970-01-01 00:00:00.020220916,US,IT,desktop,445,12,187
1970-01-01 00:00:00.020220917,US,NO,desktop,445,17,189
1970-01-01 00:00:00.020220924,US,NO,mobile,445,3,184
1970-01-01 00:00:00.020220829,DE,US,mobile,443,3,227
1970-01-01 00:00:00.020220906,DE,US,mobile,443,10,234
1970-01-01 00:00:00.020220914,US,NO,mobile,443,3,154
1970-01-01 00:00:00.020220822,NL,DE,desktop,442,28,261
1970-01-01 00:00:00.020220928,US,NO,mobile,442,6,158
1970-01-01 00:00:00.020220914,US,IT,desktop,437,21,184
1970-01-01 00:00:00.020220823,NL,DE,desktop,436,42,261
1970-01-01 00:00:00.020220825,NL,DE,desktop,436,27,257
1970-01-01 00:00:00.020220920,US,IT,desktop,435,11,166
1970-01-01 00:00:00.020220831,DE,US,mobile,434,12,225
1970-01-01 00:00:00.020220928,US,IT,desktop,432,12,184
1970-01-01 00:00:00.020220926,US,IT,desktop,431,14,196
1970-01-01 00:00:00.020220919,US,IT,desktop,430,6,179
1970-01-01 00:00:00.020220901,NL,DE,desktop,429,30,224
1970-01-01 00:00:00.020220919,US,NO,mobile,429,5,130
1970-01-01 00:00:00.020220912,US,IT,mobile,425,5,140
1970-01-01 00:00:00.020220912,US,IT,desktop,424,14,158
1970-01-01 00:00:00.020220905,NL,DE,desktop,422,26,248
1970-01-01 00:00:00.020220918,US,IT,mobile,419,3,110
1970-01-01 00:00:00.020220920,NL,DE,desktop,417,22,232
1970-01-01 00:00:00.020220907,DE,US,mobile,416,6,220
1970-01-01 00:00:00.020220927,NL,DE,desktop,414,32,239
1970-01-01 00:00:00.020220929,US,IT,desktop,413,11,165
1970-01-01 00:00:00.020220916,US,IT,mobile,412,4,111
1970-01-01 00:00:00.020220914,US,IT,mobile,409,4,124
1970-01-01 00:00:00.020220922,US,IT,desktop,408,14,177
1970-01-01 00:00:00.020220908,DE,US,mobile,407,9,222
1970-01-01 00:00:00.020220907,US,NO,mobile,406,6,163
1970-01-01 00:00:00.020220909,US,NO,mobile,403,6,154
1970-01-01 00:00:00.020220912,NL,DE,desktop,403,24,248
1970-01-01 00:00:00.020220913,NL,DE,desktop,403,26,231
1970-01-01 00:00:00.020220914,NL,DE,desktop,401,28,219
1970-01-01 00:00:00.020220914,DE,US,mobile,399,15,241
1970-01-01 00:00:00.020220929,US,IT,mobile,399,6,131
1970-01-01 00:00:00.020220916,DE,US,mobile,397,11,192
1970-01-01 00:00:00.020220913,US,IT,mobile,396,0,102
1970-01-01 00:00:00.020220925,DE,US,mobile,395,14,220
1970-01-01 00:00:00.020220901,DE,US,mobile,394,5,206
1970-01-01 00:00:00.020220921,US,IT,desktop,394,5,166
1970-01-01 00:00:00.020220916,NL,DE,desktop,393,18,216
1970-01-01 00:00:00.020220907,US,IT,desktop,392,13,176
1970-01-01 00:00:00.020220915,NL,DE,desktop,392,22,201
1970-01-01 00:00:00.020220924,US,IT,mobile,391,2,94
1970-01-01 00:00:00.020220912,DE,US,mobile,390,10,206
1970-01-01 00:00:00.020220929,NL,DE,desktop,390,25,208
1970-01-01 00:00:00.020220926,NL,DE,desktop,389,31,215
1970-01-01 00:00:00.020220909,DE,US,mobile,388,8,209
1970-01-01 00:00:00.020220920,DE,US,mobile,387,8,204
1970-01-01 00:00:00.020220925,US,IT,mobile,387,4,112
1970-01-01 00:00:00.020220922,NL,DE,desktop,386,22,204
1970-01-01 00:00:00.020220919,DE,US,mobile,385,5,209
1970-01-01 00:00:00.020220909,US,IT,desktop,384,4,166
1970-01-01 00:00:00.020220928,NL,DE,desktop,384,26,205
1970-01-01 00:00:00.020220908,US,IT,desktop,381,8,156
1970-01-01 00:00:00.020220910,DE,US,mobile,381,7,213
1970-01-01 00:00:00.020220915,US,IT,mobile,381,4,104
1970-01-01 00:00:00.020220909,US,IT,mobile,378,1,99
1970-01-01 00:00:00.020220902,NL,DE,desktop,374,22,219
1970-01-01 00:00:00.020220907,NL,DE,desktop,374,18,212
1970-01-01 00:00:00.020220923,US,IT,mobile,372,6,111
1970-01-01 00:00:00.020220911,US,IT,mobile,368,1,127
1970-01-01 00:00:00.020220923,US,IT,desktop,366,16,157
1970-01-01 00:00:00.020220915,DE,US,mobile,364,9,218
1970-01-01 00:00:00.020220924,US,NO,desktop,361,9,172
1970-01-01 00:00:00.020220921,NL,DE,desktop,360,29,197
1970-01-01 00:00:00.020220919,NL,DE,desktop,359,22,188
1970-01-01 00:00:00.020220908,US,NO,mobile,354,3,140
1970-01-01 00:00:00.020220927,US,IT,mobile,354,2,108
1970-01-01 00:00:00.020220829,US,NL,desktop,353,13,83
1970-01-01 00:00:00.020220919,US,IT,mobile,352,5,88
1970-01-01 00:00:00.020220922,US,IT,mobile,352,4,106
1970-01-01 00:00:00.020220826,DE,US,mobile,349,11,179
1970-01-01 00:00:00.020220928,US,IT,mobile,349,10,108
1970-01-01 00:00:00.020220920,US,IT,mobile,347,3,111
1970-01-01 00:00:00.020220908,US,IT,mobile,346,6,104
1970-01-01 00:00:00.020220910,US,NO,desktop,345,15,167
1970-01-01 00:00:00.020220825,DE,US,mobile,339,4,176
1970-01-01 00:00:00.020220910,US,IT,mobile,337,6,105
1970-01-01 00:00:00.020220924,DE,US,mobile,335,7,168
1970-01-01 00:00:00.020220822,DE,US,desktop,334,23,189
1970-01-01 00:00:00.020220906,DE,US,desktop,334,35,214
1970-01-01 00:00:00.020220921,US,IT,mobile,334,3,112
1970-01-01 00:00:00.020220929,DE,US,mobile,331,8,158
1970-01-01 00:00:00.020220928,DE,US,mobile,329,12,177
1970-01-01 00:00:00.020220926,US,IT,mobile,324,4,93
1970-01-01 00:00:00.020220824,NO,US,mobile,322,9,232
1970-01-01 00:00:00.020220822,NO,US,mobile,321,9,218
1970-01-01 00:00:00.020220823,DE,US,desktop,321,21,174
1970-01-01 00:00:00.020220927,DE,US,mobile,319,9,167
1970-01-01 00:00:00.020220919,DE,US,desktop,318,15,195
1970-01-01 00:00:00.020220911,DE,US,desktop,316,15,211
1970-01-01 00:00:00.020220926,DE,US,mobile,315,6,173
1970-01-01 00:00:00.020220827,DE,US,mobile,312,7,160
1970-01-01 00:00:00.020220913,DE,US,desktop,312,25,198
1970-01-01 00:00:00.020220917,US,IT,desktop,310,8,119
1970-01-01 00:00:00.020220923,NL,DE,desktop,306,20,170
1970-01-01 00:00:00.020220823,NO,US,mobile,305,2,205
1970-01-01 00:00:00.020220824,DE,US,desktop,302,21,177
1970-01-01 00:00:00.020220825,US,NL,desktop,302,8,77
1970-01-01 00:00:00.020220827,US,NL,desktop,302,16,67
1970-01-01 00:00:00.020220902,DE,US,desktop,302,12,174
1970-01-01 00:00:00.020220914,DE,US,desktop,302,20,185
1970-01-01 00:00:00.020220923,DE,US,mobile,300,9,142
1970-01-01 00:00:00.020220922,DE,US,mobile,298,4,143
1970-01-01 00:00:00.020220905,DE,US,desktop,295,13,166
1970-01-01 00:00:00.020220824,US,NL,desktop,293,20,71
1970-01-01 00:00:00.020220904,NO,US,mobile,292,5,213
1970-01-01 00:00:00.020220918,NO,US,mobile,290,6,189
1970-01-01 00:00:00.020220908,DE,US,desktop,289,17,168
1970-01-01 00:00:00.020220912,DE,US,desktop,289,13,171
1970-01-01 00:00:00.020220826,US,NL,desktop,287,16,70
1970-01-01 00:00:00.020220920,DE,US,desktop,285,18,169
1970-01-01 00:00:00.020220826,NL,DE,desktop,283,18,169
1970-01-01 00:00:00.020220829,DE,US,desktop,283,12,175
1970-01-01 00:00:00.020220901,DE,US,desktop,283,25,188
1970-01-01 00:00:00.020220911,US,US,tablet,283,3,144
1970-01-01 00:00:00.020220925,US,IT,desktop,283,10,120
1970-01-01 00:00:00.020220921,DE,US,mobile,280,7,136
1970-01-01 00:00:00.020220830,DE,US,desktop,279,17,173
1970-01-01 00:00:00.020220828,US,NL,desktop,278,10,57
1970-01-01 00:00:00.020220831,DE,US,desktop,276,15,166
1970-01-01 00:00:00.020220915,DE,US,desktop,276,15,147
1970-01-01 00:00:00.020220918,DE,US,desktop,276,15,165
1970-01-01 00:00:00.020220907,DE,US,desktop,275,15,161
1970-01-01 00:00:00.020220918,US,IT,desktop,275,8,108
1970-01-01 00:00:00.020220924,US,IT,desktop,274,13,125
1970-01-01 00:00:00.020220905,US,NL,desktop,273,14,95
1970-01-01 00:00:00.020220909,DE,US,desktop,273,19,184
1970-01-01 00:00:00.020220901,NO,US,mobile,271,10,181
1970-01-01 00:00:00.020220823,IT,US,mobile,269,6,162
1970-01-01 00:00:00.020220828,DE,US,desktop,267,11,165
1970-01-01 00:00:00.020220906,NO,US,mobile,267,7,194
1970-01-01 00:00:00.020220911,US,IT,desktop,267,14,115
1970-01-01 00:00:00.020220904,DE,US,desktop,266,9,169
1970-01-01 00:00:00.020220910,US,US,tablet,266,13,125
1970-01-01 00:00:00.020220927,DE,US,desktop,264,14,148
1970-01-01 00:00:00.020220907,US,IT,mobile,263,3,80
1970-01-01 00:00:00.020220905,NO,US,mobile,262,9,166
1970-01-01 00:00:00.020220824,IT,US,mobile,261,7,161
1970-01-01 00:00:00.020220909,NL,DE,desktop,261,20,156
1970-01-01 00:00:00.020220910,US,IT,desktop,260,17,116
1970-01-01 00:00:00.020220921,DE,US,desktop,258,19,149
1970-01-01 00:00:00.020220905,IT,US,mobile,257,3,185
1970-01-01 00:00:00.020220907,US,US,tablet,256,8,123
1970-01-01 00:00:00.020220919,NO,US,mobile,256,8,163
1970-01-01 00:00:00.020220822,IT,US,mobile,254,5,143
1970-01-01 00:00:00.020220902,NO,US,mobile,254,10,155
1970-01-01 00:00:00.020220828,NO,US,mobile,253,9,191
1970-01-01 00:00:00.020220916,DE,US,desktop,253,20,130
1970-01-01 00:00:00.020220916,US,US,tablet,253,6,113
1970-01-01 00:00:00.020220903,DE,US,desktop,252,11,151
1970-01-01 00:00:00.020220926,DE,US,desktop,252,18,142
1970-01-01 00:00:00.020220904,US,NL,mobile,251,5,72
1970-01-01 00:00:00.020220825,DE,US,desktop,250,14,151
1970-01-01 00:00:00.020220902,US,US,tablet,250,21,136
1970-01-01 00:00:00.020220902,IT,US,mobile,249,4,147
1970-01-01 00:00:00.020220914,NO,US,mobile,249,5,152
1970-01-01 00:00:00.020220914,US,US,tablet,249,5,124
1970-01-01 00:00:00.020220828,US,US,tablet,248,8,139
1970-01-01 00:00:00.020220912,US,US,tablet,246,10,123
1970-01-01 00:00:00.020220913,US,US,tablet,245,6,117
1970-01-01 00:00:00.020220918,US,US,tablet,245,6,136
1970-01-01 00:00:00.020220908,NL,DE,mobile,243,6,127
1970-01-01 00:00:00.020220917,DE,US,desktop,242,16,132
1970-01-01 00:00:00.020220923,DE,US,desktop,242,17,140
1970-01-01 00:00:00.020220905,US,US,tablet,240,7,142
1970-01-01 00:00:00.020220928,US,US,tablet,239,12,107
1970-01-01 00:00:00.020220919,US,US,tablet,237,8,102
1970-01-01 00:00:00.020220922,DE,US,desktop,237,8,142
1970-01-01 00:00:00.020220912,NO,US,mobile,236,11,153
